timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710145603306,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145603307,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6910,2,0,0
1710145603309,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,122,0
1710145603369,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145603433,1,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6911,1,0,0
1710145603435,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,123,0
1710145603497,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145603559,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6912,1,0,0
1710145603560,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,61,0
1710145603560,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145603622,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6913,2,0,0
1710145603676,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,56,0
1710145603676,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145603733,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6914,1,0,0
1710145603734,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,122,0
1710145603796,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145603858,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6915,2,0,0
1710145603860,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,59,0
1710145603861,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145603920,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6916,2,0,0
1710145603922,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,122,0
1710145603982,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145604046,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-6917,1,0,0
1710145604047,1,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,44,0
1710145604048,0,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,0,0,0
1710145604091,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6918,1,0,0
1710145604093,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,422,1,1,null,0,45,0
1710145604138,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,2,0,0
1710145604140,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6919,2,0,0
1710145604238,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,1,0
1710145604239,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145604241,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6920,2,0,0
1710145604243,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,36,0
1710145604243,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604280,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6921,2,0,0
1710145604282,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,89,0
1710145604327,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145604373,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6922,1,0,0
1710145604374,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,46,0
1710145604375,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604421,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6923,2,0,0
1710145604423,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,48,0
1710145604469,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604471,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6924,1,0,0
1710145604473,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,87,0
1710145604515,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604561,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-6925,1,0,0
1710145604562,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,46,0
1710145604607,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604609,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6926,1,0,0
1710145604691,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,1,0
1710145604691,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604693,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6927,1,0,0
1710145604695,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,83,0
1710145604731,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604778,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6928,1,0,0
1710145604780,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,44,0
1710145604780,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604825,1,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-6929,1,0,0
1710145604826,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,45,0
1710145604871,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145604872,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6930,2,0,0
1710145604874,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,88,0
1710145604917,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145604964,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-6931,2,0,0
1710145604966,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,88,0
1710145605010,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605056,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6932,2,0,0
1710145605059,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,45,0
1710145605104,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605106,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6933,2,0,0
1710145605108,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,89,0
1710145605151,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605199,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6934,1,0,0
1710145605249,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,0,0
1710145605249,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605251,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6935,1,0,0
1710145605252,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,89,0
1710145605294,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605342,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6936,1,0,0
1710145605344,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,45,0
1710145605344,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145605390,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6937,2,0,0
1710145605392,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,347,423,1,1,null,0,45,0
1710145605437,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605439,2,/find,200,,sendOrders 1-1,,true,,92,173,1,1,http://localhost:8080/api/data-base/find-6938,2,0,0
1710145605441,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,87,1
1710145605484,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,1
1710145605530,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6939,2,0,0
1710145605532,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,46,0
1710145605577,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605579,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6940,1,0,0
1710145605581,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,87,0
1710145605622,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145605669,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-6941,2,0,0
1710145605720,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,1,0
1710145605721,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145605722,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6942,1,0,0
1710145605723,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,83,0
1710145605761,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145605807,2,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-6943,2,0,0
1710145605809,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,44,0
1710145605809,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145605854,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6944,2,0,0
1710145605856,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,422,1,1,null,0,43,0
1710145605899,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605901,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6945,2,0,0
1710145605903,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,87,0
1710145605947,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145605992,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6946,2,0,0
1710145605994,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,44,0
1710145606037,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145606039,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6947,1,0,0
1710145606041,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,87,0
1710145606082,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145606130,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6948,2,0,0
1710145606244,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,0,0
1710145606244,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145606246,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-6949,1,0,0
1710145606247,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,1,0
1710145606248,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145606249,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6950,2,0,0
1710145606251,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,81,0
1710145606285,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145606333,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-6951,1,0,0
1710145606335,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,42,0
1710145606335,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145606379,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-6952,1,0,0
1710145606380,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,91,0
1710145606425,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145606472,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-6953,2,0,0
1710145606474,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,43,0
